"","Date","Rot","Home","Close","Season","Away","i.Close","Home_Spread"
"5931","2/25/2017",722,"Bucknell",9.5,"2016-17","Navy",134,-9.5
"5932","2/25/2016",724,"MiddleTennSt",6.5,"2015-16","WesternKentucky",139,-6.5
"5933","2/25/2016",726,"Duke",9.5,"2015-16","FloridaState",156.5,-9.5
"5934","2/25/2016",728,"SetonHall",5,"2015-16","Providence",143.5,-5
"5935","2/25/2016",730,"PennState",1.5,"2015-16","Nebraska",136,-1.5
"5936","2/25/2016",732,"MemphisU",150.5,"2015-16","SMU",4.5,4.5
"5937","2/25/2016",734,"OldDominion",7,"2015-16","UTEP",136.5,-7
"5938","2/25/2016",736,"ClevelandState",125,"2015-16","NorthernKentucky",1.5,1.5
"5939","2/25/2016",738,"SouthFlorida",129.5,"2015-16","Connecticut",13.5,13.5
"5940","2/25/2016",740,"GeorgiaSouthern",6.5,"2015-16","AppalachianSt",151,-6.5
"5941","2/25/2016",742,"YoungstownState",146.5,"2015-16","WrightState",8.5,8.5
"5942","2/25/2016",744,"Towson",2.5,"2015-16","JamesMadison",138.5,-2.5
"5943","2/25/2016",746,"UAB",7.5,"2015-16","Marshall",170,-7.5
"5944","2/25/2016",748,"SouthAlabama",139,"2015-16","ULMonroe",5,5
"5945","2/25/2016",750,"SouthernMiss",142,"2015-16","Rice",3,3
"5946","2/25/2016",752,"ArkansasLR",6.5,"2015-16","UTArlington",139,-6.5
"5947","2/25/2016",754,"Troy",149,"2015-16","ULLafayette",8,8
"5948","2/25/2016",756,"ArkansasState",3,"2015-16","TexasState",134.5,-3
"5949","2/25/2016",758,"LouisianaTech",10.5,"2015-16","NorthTexas",153.5,-10.5
"5950","2/25/2016",760,"California",8,"2015-16","UCLA",147.5,-8
"5951","2/25/2016",762,"Depaul",5,"2015-16","St.Johns",142,-5
"5952","2/25/2016",764,"Illinois",150,"2015-16","IndianaU",7.5,7.5
"5953","2/25/2016",766,"UtahU",12.5,"2015-16","ArizonaState",146,-12.5
"5954","2/25/2016",768,"SanDiego",133,"2015-16","Gonzaga",14,14
"5955","2/25/2016",770,"CalPolySLO",8.5,"2015-16","CSFullerton",144,-8.5
"5956","2/25/2016",772,"Pacific",1.5,"2015-16","SanFrancisco",148,-1.5
"5957","2/25/2016",774,"CSNorthridge",145,"2015-16","CalSantaBarb",2,2
"5958","2/25/2016",776,"SaintMarysCA",16.5,"2015-16","SantaClara",136,-16.5
"5959","2/25/2016",778,"BYU",17.5,"2015-16","PortlandU",169,-17.5
"5960","2/25/2016",780,"Stanford",144,"2015-16","USC",1,1
"5961","2/25/2016",782,"Hawaii",14.5,"2015-16","CalRiverside",138.5,-14.5
"5962","2/25/2016",784,"TennesseeTech",1,"2015-16","MoreheadState",144.5,-1
"5963","2/25/2016",786,"TennMartin",1.5,"2015-16","TennesseeState",141.5,-1.5
"5964","2/25/2016",788,"WesternCarolina",1,"2015-16","Wofford",144,-1
"5965","2/25/2016",790,"ETennesseeSt",3.5,"2015-16","Furman",141,-3.5
"5966","2/25/2016",792,"NCGreensboro",10.5,"2015-16","TheCitadel",179,-10.5
"5967","2/25/2016",794,"VMI",136.5,"2015-16","Mercer",7,7
"5968","2/25/2016",796,"IUPUI",3,"2015-16","SouthDakota",150,-3
"5969","2/25/2016",798,"SouthDakotaSt",11.5,"2015-16","NDakotaSt",133.5,-11.5
"5970","2/25/2016",800,"NorthDakota",4,"2015-16","PortlandState",151.5,-4
"5971","2/25/2016",802,"JacksonvilleSt",147.5,"2015-16","EasternKentucky",5.5,5.5
"5972","2/25/2016",804,"SIUEdwardsville",141,"2015-16","AustinPeay",2.5,2.5
"5973","2/25/2016",806,"NebraskaOmaha",6.5,"2015-16","OralRoberts",168,-6.5
"5974","2/25/2016",808,"Canisius",9,"2015-16","Niagara",140.5,-9
"5975","2/25/2016",810,"WesternIllinois",148,"2015-16","IPFW",3.5,3.5
"5976","2/25/2016",812,"WeberState",9,"2015-16","MontanaState",148.5,-9
"5977","2/25/2018",812,"Cincinnati",16.5,"2017-18","Tulsa",133,-16.5
"5978","2/25/2016",814,"IdahoState",143.5,"2015-16","Montana",5,5
"5979","2/25/2018",814,"IUPUI",137.5,"2017-18","NorthernKentucky",7.5,7.5
"5980","2/25/2016",816,"No.Colorado",2,"2015-16","SacramentoState",154,-2
"5981","2/25/2018",816,"Wisconsin",135,"2017-18","MichiganState",7.5,7.5
"5982","2/25/2016",818,"EasternIllinois",136.5,"2015-16","MurrayState",5.5,5.5
"5983","2/25/2018",818,"Connecticut",5,"2017-18","MemphisU",135.5,-5
"5984","2/25/2016",820,"HighPoint",4.5,"2015-16","Winthrop",158.5,-4.5
"5985","2/25/2018",820,"Temple",5.5,"2017-18","CentralFlorida",129.5,-5.5
"5986","2/25/2018",822,"NewMexico",2.5,"2017-18","UNLV",165,-2.5
"5987","2/25/2018",824,"Rutgers",132.5,"2017-18","Illinois",2,2
"5988","2/25/2018",826,"HoustonU",21.5,"2017-18","EastCarolina",143,-21.5
"5989","2/25/2018",828,"Purdue",19,"2017-18","MinnesotaU",150.5,-19
"5990","2/25/2018",830,"Nevada",17,"2017-18","ColoradoState",156,-17
"5991","2/25/2018",832,"Colorado",148.5,"2017-18","UCLA",2,2
"5992","2/25/2018",834,"Nebraska",3,"2017-18","PennState",138,-3
"5993","2/25/2018",836,"IllinoisChicago",143,"2017-18","WrightState",2,2
"5994","2/25/2018",838,"NCState",1,"2017-18","FloridaState",165.5,-1
"5995","2/25/2018",840,"Iowa",4,"2017-18","Northwestern",145.5,-4
"5996","2/25/2018",842,"VMI",135,"2017-18","TennesseeChat",3,3
"5997","2/25/2018",844,"Canisius",15.5,"2017-18","Marist",151,-15.5
"5998","2/25/2018",846,"Rider",5.5,"2017-18","Iona",163.5,-5.5
"5999","2/25/2018",848,"St.Peter's",7.5,"2017-18","Siena",122.5,-7.5
"6000","2/25/2018",850,"WesternCarolina",3.5,"2017-18","TheCitadel",164.5,-3.5
"6001","2/25/2018",852,"ETennesseeSt",3.5,"2017-18","Furman",145.5,-3.5
"6002","2/25/2018",854,"NCGreensboro",15.5,"2017-18","Samford",149,-15.5
"6003","2/25/2018",856,"Manhattan",6.5,"2017-18","Quinnipiac",137,-6.5
"6004","2/25/2018",858,"Wofford",2.5,"2017-18","Mercer",139.5,-2.5
"6005","2/26/2018",722,"Georgetown",157.5,"2017-18","Marquette",1.5,1.5
"6006","2/26/2018",724,"VirginiaTech",155,"2017-18","Duke",5.5,5.5
"6007","2/26/2018",726,"Kansas",12,"2017-18","Texas",142,-12
"6008","2/26/2018",728,"WestVirginia",8,"2017-18","TexasTech",140.5,-8
"6009","2/26/2018",730,"Howard",148,"2017-18","NorfolkSt",3,3
"6010","2/26/2018",732,"FlaGulfCoast",18,"2017-18","USCUpstate",160,-18
"6011","2/26/2018",734,"Jacksonville",3,"2017-18","KennesawSt",146.5,-3
"6012","2/26/2018",736,"Lipscomb",12,"2017-18","Stetson",159,-12
"6013","2/26/2018",738,"NJIT",6.5,"2017-18","NorthFlorida",158.5,-6.5
"6014","2/26/2018",740,"Elon",4.5,"2017-18","JamesMadison",143,-4.5
"6015","2/26/2018",742,"AirForce",140.5,"2017-18","FresnoState",6.5,6.5
"6016","2/26/2017",818,"Massachusetts",153,"2016-17","LaSalle",2,2
"6017","2/26/2017",820,"NorthernKentucky",142.5,"2016-17","Valparaiso",1.5,1.5
"6018","2/26/2017",822,"UAB",133,"2016-17","MiddleTennSt",7,7
"6019","2/26/2017",824,"WrightState",7.5,"2016-17","IllinoisChicago",155,-7.5
"6020","2/26/2017",826,"GeoWashington",3.5,"2016-17","GeorgeMason",142.5,-3.5
"6021","2/26/2017",828,"Louisville",10,"2016-17","Syracuse",142,-10
"6022","2/26/2017",830,"CentralFlorida",125,"2016-17","Cincinnati",5.5,5.5
"6023","2/26/2017",832,"WiscGreenBay",10.5,"2016-17","DetroitU",170,-10.5
"6024","2/26/2017",834,"WiscMilwaukee",142.5,"2016-17","Oakland",9,9
"6025","2/26/2017",836,"Xavier",144,"2016-17","Butler",2.5,2.5
"6026","2/26/2017",838,"Tulsa",5,"2016-17","EastCarolina",132,-5
"6027","2/26/2017",840,"MemphisU",141.5,"2016-17","HoustonU",2.5,2.5
"6028","2/26/2017",842,"ArizonaState",160.5,"2016-17","USC",5,5
"6029","2/26/2017",844,"NotreDame",12,"2016-17","GeorgiaTech",139,-12
"6030","2/26/2017",846,"Nebraska",4,"2016-17","Illinois",137.5,-4
"6031","2/26/2017",848,"WashingtonState",3,"2016-17","WashingtonU",153,-3
"6032","2/26/2017",850,"Quinnipiac",163.5,"2016-17","Rider",2.5,2.5
"6033","2/26/2017",852,"Canisius",136.5,"2016-17","St.Peter's",2.5,2.5
"6034","2/26/2017",854,"Niagara",152.5,"2016-17","Fairfield",3,3
"6035","2/26/2017",856,"Siena",11.5,"2016-17","Marist",149,-11.5
"6036","2/26/2016",858,"Princeton",7.5,"2015-16","Columbia",141.5,-7.5
"6037","2/26/2017",858,"Iona",163,"2016-17","Monmouth",3.5,3.5
"6038","2/26/2016",860,"Yale",11.5,"2015-16","Harvard",132.5,-11.5
"6039","2/26/2017",860,"MichiganState",128.5,"2016-17","Wisconsin",3,3
"6040","2/26/2016",862,"Brown",0,"2015-16","Dartmouth",149,0
"6041","2/26/2016",864,"Pennsylvania",4.5,"2015-16","Cornell",148.5,-4.5
"6042","2/26/2016",866,"Oakland",10,"2015-16","DetroitU",182,-10
"6043","2/26/2016",868,"WiscGreenBay",16.5,"2015-16","IllinoisChicago",160,-16.5
"6044","2/26/2016",870,"WiscMilwaukee",136,"2015-16","Valparaiso",4.5,4.5
"6045","2/26/2016",872,"Manhattan",149,"2015-16","Iona",7,7
"6046","2/26/2016",874,"Monmouth",9,"2015-16","Rider",143,-9
"6047","2/26/2016",876,"Marist",2.5,"2015-16","Quinnipiac",140,-2.5
"6048","2/26/2016",878,"Akron",9,"2015-16","BowlingGreen",145.5,-9
"6049","2/27/2018",498,"HighPoint",13.5,"2017-18","Longwood",135,-13.5
"6050","2/27/2018",500,"CharlestonSou",9.5,"2017-18","Presbyterian",131,-9.5
"6051","2/27/2018",514,"KentState",3,"2017-18","MiamiOhio",138.5,-3
"6052","2/27/2017",516,"Virginia",130.5,"2016-17","NorthCarolina",3.5,3.5
"6053","2/27/2018",516,"Buffalo",15,"2017-18","Akron",160.5,-15
"6054","2/27/2016",518,"Dayton",7,"2015-16","RhodeIsland",130,-7
"6055","2/27/2017",518,"Baylor",0,"2016-17","WestVirginia",136.5,0
"6056","2/27/2018",518,"CentralMichigan",1,"2017-18","BallState",150.5,-1
"6057","2/27/2016",520,"Virginia",2.5,"2015-16","NorthCarolina",136.5,-2.5
"6058","2/27/2017",520,"CoastalCarolina",5.5,"2016-17","ULMonroe",135.5,-5.5
"6059","2/27/2018",520,"WesternMichigan",4,"2017-18","EasternMichigan",136,-4
"6060","2/27/2016",522,"BostonCollege",131.5,"2015-16","GeorgiaTech",9.5,9.5
"6061","2/27/2017",522,"AppalachianSt",163,"2016-17","ULLafayette",4.5,4.5
"6062","2/27/2018",522,"Ohio",4,"2017-18","BowlingGreen",151.5,-4
"6063","2/27/2016",524,"Temple",10.5,"2015-16","CentralFlorida",134.5,-10.5
"6064","2/27/2017",524,"TexasState",4.5,"2016-17","SouthAlabama",127.5,-4.5
"6065","2/27/2018",524,"MississippiSt",1.5,"2017-18","Tennessee",139.5,-1.5
"6066","2/27/2017",526,"UTArlington",9.5,"2016-17","Troy",157,-9.5
"6067","2/27/2018",526,"Alabama",138.5,"2017-18","Florida",1,1
"6068","2/27/2016",528,"Georgia",2.5,"2015-16","Mississippi",140,-2.5
"6069","2/27/2017",528,"ArkansasState",1.5,"2016-17","GeorgiaState",139.5,-1.5
"6070","2/27/2018",528,"Vanderbilt",2,"2017-18","Missouri",143.5,-2
"6071","2/27/2016",530,"UAB",9,"2015-16","WesternKentucky",146.5,-9
"6072","2/27/2017",530,"Kansas",14.5,"2016-17","Oklahoma",151.5,-14.5
"6073","2/27/2018",530,"IowaState",153,"2017-18","OklahomaState",2,2
"6074","2/27/2016",532,"Georgetown",147.5,"2015-16","Butler",1,1
"6075","2/27/2017",532,"ArkansasLR",3,"2016-17","GeorgiaSouthern",144,-3
"6076","2/27/2018",532,"RhodeIsland",13.5,"2017-18","St.Josephs",147.5,-13.5
"6077","2/27/2016",534,"EastCarolina",135.5,"2015-16","Cincinnati",11.5,11.5
"6078","2/27/2017",534,"VirginiaTech",137.5,"2016-17","MiamiFlorida",1,1
"6079","2/27/2018",534,"NoIllinois",154,"2017-18","Toledo",4,4
"6080","2/27/2016",536,"GeoWashington",144.5,"2015-16","VaCommonwealth",1.5,1.5
"6081","2/27/2017",536,"Mercer",5.5,"2016-17","Samford",142.5,-5.5
"6082","2/27/2018",536,"Arkansas",162,"2017-18","Auburn",1,1
"6083","2/27/2016",538,"NCWilmington",7,"2015-16","Towson",145,-7
"6084","2/27/2017",538,"TheCitadel",168.5,"2016-17","TennesseeChat",7.5,7.5
"6085","2/27/2018",538,"Creighton",8.5,"2017-18","Depaul",153.5,-8.5
"6086","2/27/2016",540,"ClevelandState",122.5,"2015-16","WrightState",7,7
"6087","2/27/2017",540,"WesternCarolina",1.5,"2016-17","VMI",137.5,-1.5
"6088","2/27/2018",540,"Baylor",4.5,"2017-18","Oklahoma",154.5,-4.5
"6089","2/27/2016",542,"Drake",130.5,"2015-16","LoyolaChicago",3,3
"6090","2/27/2017",542,"NCGreensboro",144,"2016-17","ETennesseeSt",3,3
"6091","2/27/2018",542,"TCU",6.5,"2017-18","KansasState",146.5,-6.5
"6092","2/27/2016",544,"MiamiFlorida",2.5,"2015-16","Louisville",134.5,-2.5
"6093","2/27/2017",544,"Hampton",3,"2016-17","NorfolkSt",138.5,-3
"6094","2/27/2018",544,"NorthCarolina",10,"2017-18","MiamiFlorida",151.5,-10
"6095","2/27/2016",546,"LaSalle",133.5,"2015-16","GeorgeMason",2.5,2.5
"6096","2/27/2017",546,"FlaGulfCoast",13.5,"2016-17","Stetson",153,-13.5
"6097","2/27/2018",546,"St.Bonaventure",2.5,"2017-18","Davidson",145.5,-2.5
"6098","2/27/2017",548,"SCUpstate",4,"2016-17","KennesawSt",153,-4
"6099","2/27/2018",548,"SanDiegoState",5,"2017-18","BoiseState",144,-5
"6100","2/27/2016",550,"BallState",4,"2015-16","EasternMichigan",139,-4
"6101","2/27/2017",550,"NorthFlorida",3,"2016-17","Jacksonville",153.5,-3
"6102","2/27/2018",550,"LoyolaMaryland",1,"2017-18","Army",144.5,-1
"6103","2/27/2016",552,"FlaAtlantic",136.5,"2015-16","FloridaIntl",2.5,2.5
"6104","2/27/2017",552,"Lipscomb",10.5,"2016-17","NJIT",156,-10.5
"6105","2/27/2018",552,"Lafayette",6,"2017-18","American",139.5,-6
"6106","2/27/2016",554,"Fordham",149,"2015-16","Davidson",4,4
"6107","2/27/2016",556,"Evansville",4.5,"2015-16","NorthernIowa",132.5,-4.5
"6108","2/27/2016",558,"Northwestern",18.5,"2015-16","Rutgers",135.5,-18.5
"6109","2/27/2016",560,"Marquette",141,"2015-16","Villanova",9,9
"6110","2/27/2016",562,"Texas",145.5,"2015-16","Oklahoma",2.5,2.5
"6111","2/27/2016",564,"Delaware",152,"2015-16","Elon",4,4
"6112","2/27/2016",566,"Kansas",13.5,"2015-16","TexasTech",144.5,-13.5
"6113","2/27/2016",568,"Syracuse",4.5,"2015-16","NCState",136,-4.5
"6114","2/27/2016",570,"MississippiSt",0,"2015-16","SouthCarolina",148,0
"6115","2/27/2016",572,"GeorgiaState",9,"2015-16","AppalachianSt",137,-9
"6116","2/27/2016",574,"JamesMadison",147.5,"2015-16","William&Mary",1,1
"6117","2/27/2016",576,"IowaState",8,"2015-16","KansasState",148.5,-8
"6118","2/27/2016",578,"MiamiOhio",132,"2015-16","KentState",2,2
"6119","2/27/2016",580,"Ohio",3.5,"2015-16","Buffalo",157.5,-3.5
"6120","2/27/2016",582,"Providence",11,"2015-16","Depaul",142.5,-11
"6121","2/27/2016",584,"Hofstra",7.5,"2015-16","CollCharleston",129.5,-7.5
"6122","2/27/2016",586,"LoyolaMarymount",143,"2015-16","Pepperdine",5.5,5.5
"6123","2/27/2016",588,"Vanderbilt",144,"2015-16","Kentucky",2,2
"6124","2/27/2016",590,"SoIllinois",8,"2015-16","MissouriSt",143,-8
"6125","2/27/2016",592,"IndianaState",13,"2015-16","Bradley",130,-13
"6126","2/27/2016",594,"St.Bonaventure",9,"2015-16","Massachusetts",151,-9
"6127","2/27/2016",596,"Drexel",130.5,"2015-16","Northeastern",4,4
